Timestamp,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
6470,-2.622191,-5.546018,44.43676,21.64329,-7.443424,-17.4765,-26.50886,-0.004460114,0,2.280532,-9.231274,-30.43342,12.03057,-5.726035,-2.808259,-16.59389,-0.04992185,0.339197,22.56039,-23.81283,-25.67943,-1.176197,-6.987885,40.9362,-15.05951,7.358395,3.309733,12.48879,3.449179,4.055698,28.41062,-19.71754,7.196502,-24.23955,-1.82515,-2.905892,11.00779,-1.129092,15.893,29.88348,9.039544,1.302512,8.457702,0.8355626,-2.978106,37.09591,-13.70431,31.95296,-0.09891172,-21.15429,9.081838
6480,-2.490886,-5.54429,45.65881,21.51169,-7.461162,-17.84979,-26.54883,-0.004364491,0,1.510902,-9.255767,-31.02449,12.06452,-5.62632,-3.234222,-16.88239,-0.05080978,0.3397734,22.96741,-24.88429,-26.02775,-0.8778186,-7.013259,42.14095,-15.0319,7.386515,3.330313,12.38507,3.420451,4.147742,28.64398,-19.85054,7.206227,-24.41977,-1.720299,-2.96854,10.99052,-1.149944,15.76136,29.88404,8.94399,1.252577,8.340873,0.7890712,-2.948757,37.19736,-13.72651,31.96558,-0.1119058,-21.14125,9.171683
6490,-2.349854,-5.535841,46.89423,21.35671,-7.466435,-18.20442,-26.59191,-0.004234717,0,0.6841414,-9.246171,-31.65675,12.10832,-5.522153,-3.654627,-17.20472,-0.05172502,0.3386196,23.32436,-25.93992,-26.39679,-0.5875081,-7.030341,43.35774,-15.01103,7.415885,3.354505,12.2787,3.398342,4.24734,28.89523,-19.99003,7.230878,-24.61605,-1.586223,-3.028925,10.9625,-1.176514,15.62764,29.86865,8.871616,1.23448,8.229055,0.7271236,-2.936408,37.30802,-13.73665,32.03214,-0.08622923,-21.19165,9.225561
6500,-2.200693,-5.524981,48.15085,21.16146,-7.460923,-18.55327,-26.61407,-0.004111774,0,-0.2422834,-9.223337,-32.33617,12.14181,-5.414913,-4.089213,-17.52956,-0.05241487,0.3374619,23.62388,-26.95354,-26.79621,-0.301316,-7.039309,44.59174,-14.98921,7.444053,3.38628,12.26794,3.463341,3.800611,29.24451,-19.83077,7.749093,-24.82597,-1.46847,-3.105956,10.90923,-1.202858,15.47817,29.86581,8.798773,1.195667,8.124002,0.6564078,-2.936776,37.43032,-13.737,32.14619,0,-21.27975,9.318316
6510,-2.045549,-5.508029,49.44398,20.92389,-7.415632,-18.76998,-26.603,-0.00396834,0,-1.254294,-9.123651,-33.12729,12.19429,-5.310663,-4.54881,-17.91763,-0.05326864,0.3357179,23.93514,-27.98438,-27.21035,0,-7.037219,45.83495,-14.97523,7.468218,3.432336,12.19579,3.450825,3.899765,29.50351,-19.97437,7.742404,-25.01133,-1.300065,-3.186473,10.82702,-1.228013,15.31645,29.87026,8.730143,1.131077,8.022233,0.589503,-2.932419,37.57505,-13.73576,32.26777,0.01978234,-21.37737,9.408762
6520,-1.926204,-5.499129,50.73574,20.66261,-7.3135,-18.87776,-26.52358,-0.003818076,0,-2.141923,-8.84795,-34.02251,12.32379,-5.227758,-4.996497,-18.40004,-0.05424536,0.3322025,24.26241,-29.0207,-27.59681,0.2697954,-7.02375,47.09082,-14.96229,7.49239,3.492278,12.13809,3.444578,4.011862,29.66566,-19.74758,8.214369,-25.03313,-1.069027,-3.216559,10.71673,-1.253627,15.13838,29.8873,8.663159,1.042677,7.910459,0.5410409,-2.926647,37.75674,-13.71754,32.35672,0.01978234,-21.46875,9.445001
6530,-1.814128,-5.467594,51.98352,20.29962,-7.205365,-19.09594,-26.34796,-0.003565359,0,-2.388271,-8.263532,-34.76995,12.50169,-5.169156,-5.414139,-19.0059,-0.05585729,0.3310224,24.60913,-30.02889,-27.94076,0.5570779,-7.002009,48.35174,-14.95971,7.515264,3.548783,12.08517,3.442418,4.117867,29.85745,-19.8961,8.161326,-25.1479,-0.8402772,-3.30784,10.58431,-1.279745,14.94865,29.89161,8.593204,0.9503872,7.779856,0.5101407,-2.910193,37.96746,-13.67553,32.40414,-0.02797646,-21.51158,9.430818
6540,-1.642705,-5.440553,53.30245,19.79419,-7.115595,-19.28597,-26.0271,-0.003189698,0,-1.678647,-7.419792,-35.28287,12.70762,-5.091831,-5.915794,-19.74425,-0.05823419,0.3322025,24.95165,-30.99489,-28.31154,0.8552368,-6.980556,49.63189,-14.95367,7.52331,3.597878,12.0292,3.419535,4.219541,30.04924,-20.05437,8.146856,-25.26024,-0.5826151,-3.368134,10.42791,-1.293146,14.73303,29.89639,8.508552,0.8577499,7.643033,0.4873863,-2.883303,38.18216,-13.71366,32.4625,-0.04423466,-21.59221,9.48817
6550,-1.500244,-5.421196,54.65304,19.25368,-7.016114,-19.48644,-25.638,-0.002820868,0,-0.2762456,-6.629341,-35.33162,12.8968,-5.072174,-6.606874,-20.41921,-0.05972318,0.3292442,25.30317,-31.87321,-28.52499,1.168184,-6.954253,50.92926,-14.94805,7.517791,3.654145,11.97755,3.365692,4.297002,30.24959,-20.19744,8.184988,-25.41094,-0.3766849,-3.405133,10.24718,-1.294232,14.49386,29.89973,8.419916,0.7745547,7.513216,0.4801054,-2.858455,38.40466,-13.74927,32.48829,-0.1266688,-21.6639,9.529266
6560,-1.362862,-5.416094,56.00008,18.67546,-7.032889,-20.11557,-25.18814,-0.002342755,0,1.187456,-6.161664,-34.1584,13.04583,-5.02008,-7.17589,-20.98522,-0.06084333,0.3256589,25.4952,-32.71574,-28.91316,1.491085,-6.906448,52.23409,-14.95437,7.507191,3.720733,11.93999,3.292594,4.345722,30.43695,-20.31166,8.233564,-25.60783,-0.2474578,-3.554902,10.03301,-1.295701,14.24409,29.89283,8.332387,0.6844273,7.393668,0.4921804,-2.829071,38.59991,-13.79342,32.50064,-0.2176059,-21.73657,9.524191
6570,-1.241593,-5.444228,57.35003,18.14102,-7.137801,-21.01978,-24.71827,-0.001755359,0,2.065544,-6.081758,-31.81446,13.16341,-4.951478,-7.748409,-21.40449,-0.06146487,0.3226406,25.59785,-33.50875,-29.3006,1.806019,-6.842265,53.53889,-14.97181,7.50674,3.780045,11.93319,3.217472,4.376724,30.5822,-20.40401,8.241715,-25.65112,0.08320536,-3.610482,9.805881,-1.315611,13.99884,29.87294,8.250097,0.6058724,7.298961,0.5035778,-2.776943,38.75516,-13.84434,32.48528,-0.2697954,-21.83657,9.481019
6580,-1.11452,-5.4748,58.68968,17.66559,-7.216313,-21.66376,-24.23479,-0.001174793,0,2.481281,-6.103676,-29.29519,13.21993,-4.863873,-8.315432,-21.68217,-0.06175174,0.3202056,25.63371,-34.24971,-29.65652,2.103661,-6.761532,54.85145,-14.9838,7.522811,3.825819,11.94387,3.155294,4.403204,30.69728,-20.48794,8.222348,-25.61531,0.2695671,-3.704859,9.572839,-1.365812,13.75251,29.84874,8.160492,0.5355885,7.221403,0.4973219,-2.713101,38.89766,-13.89321,32.4324,-0.4961402,-21.79087,9.497839
6590,-0.9873473,-5.504326,60.02386,17.25518,-7.246257,-21.90302,-23.76059,-0.0006761887,0,2.669612,-5.905368,-27.09292,13.23063,-4.761189,-8.881816,-21.84454,-0.06094578,0.3140353,25.62527,-34.95714,-29.96458,2.375534,-6.666572,56.16584,-14.99318,7.555993,3.857981,11.95973,3.112252,4.412603,30.80428,-20.56224,8.201451,-25.6306,0.654298,-3.759996,9.317766,-1.430405,13.5267,29.81788,8.058605,0.4727124,7.158591,0.466462,-2.652743,39.04067,-13.86398,32.32838,-0.8937243,-21.82801,9.298469
6600,-0.8531751,-5.542405,61.363,16.89157,-7.23927,-21.79662,-23.29428,-0.0002049057,0,2.815012,-5.574056,-25.31576,13.22745,-4.653749,-9.479361,-21.93917,-0.05962755,0.3058279,25.59365,-35.64002,-30.2248,2.664327,-6.553423,57.81104,-14.67795,7.561757,3.897772,11.93761,3.05486,4.719463,30.90663,-20.62323,8.179133,-25.71516,0.9110789,-3.851987,9.000385,-1.517354,13.00251,30.09745,7.982736,0.301316,7.08438,0.4493696,-2.906136,39.17924,-13.84061,32.1949,-1.2986,-21.81534,9.104765
6610,-0.7200928,-5.568947,62.69615,16.56678,-7.185045,-21.34233,-22.87965,0.0002185661,0,3.068671,-5.219624,-24.01175,13.2182,-4.560852,-10.10933,-22.01335,-0.05753751,0.2934199,25.59057,-36.29854,-30.39503,2.847232,-6.464344,59.15179,-14.6518,7.639935,3.868575,12.01459,3.051655,4.712127,30.98922,-20.67101,8.150157,-25.70495,1.181158,-3.919865,8.761365,-1.622347,12.79922,30.06893,7.874149,0.183454,7.175398,0.3626169,-2.108233,39.08329,-14.35159,31.51572,-1.702494,-21.84312,8.904702
6620,-0.5908293,-5.604409,64.00594,16.35843,-7.117733,-20.65155,-22.61936,0.0005737359,0,3.403983,-4.921937,-23.06541,13.24492,-4.484067,-10.76818,-22.10505,-0.0548191,0.2790645,25.65399,-36.92992,-30.37502,3.010189,-6.394143,60.51352,-14.60926,7.709924,3.810794,12.11668,3.039892,4.70626,31.05308,-20.69777,8.116919,-25.78307,1.411213,-4.00751,8.542379,-1.733857,12.59354,30.04844,7.765071,0.05934703,7.21099,0.4182466,-1.978692,39.19857,-14.5545,31.43017,-2.034132,-21.93972,8.759369
6630,-0.4622481,-5.662903,65.27529,16.21117,-7.039541,-19.90401,-22.40595,0.0008879246,0,3.763744,-4.719954,-22.35518,13.3044,-4.421659,-11.46264,-22.19109,-0.05282468,0.2668786,25.82161,-37.48894,-30.14791,3.148587,-6.321599,61.88625,-14.56461,7.781737,3.751654,12.21842,3.03622,4.691923,31.10814,-20.70887,8.084832,-25.83096,1.680896,-4.082503,8.328504,-1.861998,12.39505,30.00734,7.635912,-0.03426402,7.262851,0.4605518,-1.837738,39.28202,-14.75908,31.31635,-2.385237,-21.99632,8.618305
6640,-0.3310224,-5.750951,66.48399,16.11282,-6.979764,-19.16407,-22.20774,0.001099661,0,4.017223,-4.689137,-21.68707,13.38363,-4.340374,-12.172,-22.25511,-0.05201189,0.2624426,25.9901,-37.9935,-29.79589,3.261408,-6.249828,63.26614,-14.52132,7.8537,3.684987,12.32016,3.044011,4.661734,31.16913,-20.70769,8.039002,-25.90784,1.972108,-4.160666,8.158391,-2.017904,12.19468,29.9347,7.519267,0.05233916,7.324372,0.4837596,-1.684987,39.36318,-14.94732,31.15546,-2.675325,-22.02869,8.47635
6650,-0.20842,-5.882904,67.64359,16.01582,-6.911284,-18.41835,-21.92711,0.001249925,0,4.127965,-4.724777,-21.13947,13.50724,-4.243774,-12.84603,-22.31318,-0.05277004,0.2654082,26.16697,-38.48318,-29.43393,3.352754,-6.177544,64.63745,-14.49774,7.922193,3.623365,12.41938,3.079942,4.600897,31.24504,-20.71788,8.003,-26.01027,2.317189,-4.223919,8.03336,-2.191753,12.00472,29.81297,7.415912,0.2914124,7.380653,0.4949555,-1.512737,39.45144,-15.12965,30.93683,-3.056206,-22.0441,8.259065
6660,-0.1791368,-6.026283,68.78819,16.00892,-6.787432,-17.61036,-21.73696,0.001352377,0,4.223038,-4.785695,-20.75167,13.64605,-4.191311,-13.45057,-22.29526,-0.05307057,0.2668786,26.22218,-38.90559,-29.21937,3.430168,-6.104598,65.98849,-14.50666,7.98359,3.576755,12.48928,3.148276,4.507966,31.34929,-20.75052,7.976686,-26.10738,2.54195,-4.316338,7.920428,-2.360466,11.84992,29.80154,7.215159,0.1370561,7.425789,0.4977152,-1.303986,39.53564,-15.329,30.68186,-3.497768,-22.11195,7.997283
6670,-0.1312212,-6.134828,69.91935,15.96146,-6.668628,-16.78218,-21.55212,0.00142751,0,4.39886,-4.802429,-20.37919,13.7515,-4.129014,-13.97581,-22.27505,-0.05298861,0.2668786,26.13339,-39.24113,-29.25655,3.484251,-6.075344,66.98808,-14.86317,8.044802,3.49508,12.5842,3.230103,4.070977,31.47906,-20.80827,7.9624,-26.25912,2.860565,-4.226839,7.879281,-2.468963,12.05357,29.39355,7.091854,0.1426525,7.495959,0.5047422,-0.7281255,39.62673,-15.54843,30.40186,-3.936217,-22.15832,7.744735
6680,-0.05595291,-6.210828,71.32636,15.84886,-6.549222,-16.00862,-21.35866,0.001577774,0,4.482269,-4.921274,-19.74766,13.79166,-4.109841,-14.72688,-22.18756,-0.05131521,0.2594432,25.92639,-39.51809,-29.41827,3.519642,-5.929492,68.29813,-14.91625,8.1291,3.534464,12.52839,3.385991,3.952132,31.62416,-20.88309,7.96351,-26.45948,3.232257,-4.107944,7.732663,-2.660195,11.96553,29.32978,6.881382,0.06852804,7.442734,0.4511079,-0.4621579,39.71685,-15.78296,30.12213,-4.331738,-22.22689,7.514783
6690,0,-6.216941,72.4395,15.63082,-6.548594,-15.80131,-21.12929,0.001850981,0,4.480826,-5.058889,-18.8798,13.74415,-4.029696,-15.1762,-22.07071,-0.04885634,0.2478722,25.71984,-39.76652,-29.59163,3.550603,-5.784282,69.5832,-14.98884,8.202532,3.591233,12.46377,3.542377,3.824366,31.78927,-20.97745,7.980328,-26.69294,3.489093,-4.017223,7.595304,-2.825499,11.9059,29.24916,6.707567,0,7.363539,0.4063823,-0.1952068,39.81667,-16.01259,29.91151,-4.675375,-22.32355,7.320674
6700,0.07401875,-6.212522,73.28156,15.36565,-6.667822,-16.035,-20.85443,0.002028566,0,4.463965,-5.161041,-17.8278,13.68883,-3.874732,-15.36718,-21.9797,-0.04611744,0.2349025,25.51021,-39.99919,-29.78274,3.582061,-5.634995,70.84724,-15.07423,8.265731,3.671465,12.40232,3.696605,3.676076,31.96253,-21.0818,8.010428,-26.55262,3.437279,-4.006973,7.457852,-2.961119,11.86653,29.19251,6.550766,-0.1065312,7.252308,0.3679734,0.05295446,39.71117,-16.66243,29.28543,-4.983029,-22.43204,7.173593
6710,0.1312212,-6.19699,74.41571,15.11576,-6.747605,-16.06415,-20.59935,0.002247132,0,4.5338,-5.229801,-16.66305,13.66572,-3.786329,-15.83796,-21.93537,-0.04338536,0.2220564,25.31215,-40.15586,-29.88557,3.621095,-5.490366,72.09991,-15.16444,8.312484,3.758955,12.35567,3.833489,3.509467,32.12064,-21.18368,8.055542,-26.42266,3.367263,-4.005995,7.317136,-3.054474,11.83067,29.1379,6.426661,-0.2255535,7.11811,0.3494264,0.2704208,39.87619,-16.84673,29.16642,-5.329582,-22.60223,7.015317
6720,0.1532334,-6.195275,75.86279,14.92088,-6.770357,-15.93412,-20.385,0.002356415,0,4.706944,-5.278275,-15.31779,13.70491,-3.761857,-16.40762,-21.91361,-0.04085136,0.2093567,25.01387,-40.20337,-30.09342,3.675996,-5.349855,73.33932,-15.25866,8.33777,3.847765,12.31829,3.937461,3.330455,32.28345,-21.14668,8.023946,-26.34003,3.45583,-4.058785,7.1647,-3.101104,11.80014,29.74031,6.401499,-0.3064671,6.962805,0.3560827,0.4693023,40.07458,-17.00748,29.06321,-5.699217,-22.78251,6.812962
6730,0.1467098,-6.218969,77.05663,14.79125,-6.743835,-15.51887,-20.13477,0.002349585,0,4.889002,-5.225757,-14.48376,13.84115,-3.79234,-17.03741,-22.03009,-0.04005906,0.2036718,25.19102,-40.0425,-29.57674,3.750141,-5.214481,74.57818,-15.34156,8.339811,3.932534,12.27647,4.002033,3.163115,32.43513,-21.18928,7.990284,-26.26445,3.475726,-4.092468,6.997763,-3.102907,11.76139,29.70833,6.43677,-0.3577275,6.899783,0.4029978,0.6361638,40.18901,-17.15256,28.98979,-6.049543,-22.89723,6.623623
6740,0.1170339,-6.269888,78.28264,14.66487,-6.685738,-15.08497,-19.78158,0.002349585,0,5.071109,-5.111215,-13.63232,14.07127,-3.794081,-17.27659,-22.22437,-0.04005223,0.2027088,25.35385,-39.83635,-29.15051,3.828275,-5.08024,75.80038,-15.42446,8.337509,4.007217,12.2334,4.051396,2.990148,32.56811,-21.30574,7.97324,-26.19092,3.419623,-4.102028,6.82096,-3.081501,11.72701,29.66977,6.481877,-0.409739,6.79936,0.4498048,0.8098624,40.32705,-17.27398,28.89812,-6.39853,-23.02371,6.4327
6750,0.04845664,-6.336387,79.54562,14.52804,-6.57625,-14.69327,-19.32158,0.002308604,0,5.213422,-4.950296,-12.73177,14.35311,-3.834489,-17.33208,-22.48237,-0.04144559,0.2055842,25.62177,-39.40348,-28.50217,3.899631,-4.952475,77.01641,-15.49653,8.347167,4.066545,12.19569,4.097681,2.833811,32.70227,-21.43269,7.951817,-26.13395,3.369694,-4.108516,6.651897,-3.054344,11.68682,29.63915,6.514491,-0.4643598,6.676528,0.4885893,0.9725916,40.50309,-17.38041,28.81826,-6.755838,-23.13461,6.301701
6760,-0.04845664,-6.410993,80.8396,14.3625,-6.393925,-14.32568,-18.74393,0.002247132,-0.01978234,5.289169,-4.749803,-11.806,14.60393,-3.905769,-17.14187,-22.69628,-0.04462163,0.2211734,26.01197,-38.76815,-27.56567,3.955869,-4.839326,78.23368,-15.55925,8.382418,4.116611,12.16366,4.149023,2.702931,32.85557,-21.58043,7.968561,-26.07901,3.283955,-4.100548,6.507858,-3.035063,11.63252,29.61478,6.53033,-0.5109072,6.551853,0.5101407,1.117262,40.7188,-17.48033,28.77831,-7.047233,-23.26223,6.175396
6770,-0.1690205,-6.494724,82.15644,14.18114,-6.163788,-13.98754,-18.0822,0.002131019,0,5.317214,-4.518034,-10.84649,14.84187,-3.993817,-16.67832,-22.91751,-0.04979208,0.2430897,26.55334,-38.01378,-26.31324,3.990763,-4.736443,79.45478,-15.62121,8.443514,4.164053,12.12512,4.202769,2.587146,33.03465,-21.73506,8.023554,-26.02672,3.139797,-4.082023,6.390006,-3.036975,11.56529,29.58811,6.521287,-0.5532007,6.43465,0.5109072,1.23916,40.95936,-17.57042,28.77022,-7.31601,-23.41927,6.064658
6780,-0.2866737,-6.588626,83.49044,13.96274,-5.898804,-13.64893,-17.30189,0.001987585,0,5.262427,-4.258241,-9.888193,15.12062,-3.887163,-14.96463,-23.16117,-0.05479178,0.2661444,26.56363,-37.38453,-26.04819,4.004382,-4.640547,80.68881,-15.68054,8.51935,4.214031,12.07622,4.252753,2.481053,33.24356,-21.87204,8.093715,-25.98767,2.981193,-4.063993,6.294634,-3.069303,11.47827,29.55768,6.490005,-0.5855064,6.335245,0.4917827,1.341688,41.20866,-17.66133,28.80734,-7.587808,-23.54958,6.02096
6790,-0.3921704,-6.690601,84.83691,13.68598,-5.61486,-13.2335,-16.36282,0.001775849,0,5.117837,-3.929736,-9.015501,15.36725,-3.877027,-13.6251,-23.46664,-0.0564925,0.2705197,26.95926,-36.43143,-24.91359,4.002131,-4.551338,81.95071,-15.72114,8.602152,4.269667,12.02336,4.30234,2.394644,33.47791,-21.98164,8.165848,-25.96615,2.823874,-4.056758,6.215868,-3.135412,11.36098,29.53337,6.447746,-0.6074851,6.256237,0.453703,1.446525,41.45228,-17.77309,28.8558,-7.83902,-23.70456,6.000969
6800,-0.4817329,-6.80293,86.19406,13.32733,-5.319877,-12.77696,-15.21245,0.001550453,0,4.867356,-3.518749,-8.190216,15.63521,-3.830193,-12.02056,-23.85011,-0.05869865,0.2762456,27.20035,-35.34112,-23.82752,3.990174,-4.461575,83.24435,-15.73829,8.683465,4.326083,11.96257,4.355861,2.323958,33.72995,-22.0614,8.238332,-25.96374,2.691586,-4.059412,6.134978,-3.229457,11.21138,29.53007,6.391459,-0.6584912,6.187575,0.3995845,1.557235,41.68917,-17.89816,28.86682,-7.977252,-23.85188,6.014608
6810,-0.5549665,-6.922909,87.56351,12.84446,-5.02036,-12.31355,-13.77298,0.001038189,0,4.474571,-3.002927,-7.37552,15.93139,-3.749016,-10.21895,-24.32164,-0.06132144,0.2825486,27.17549,-34.08518,-22.83543,3.972467,-4.369586,84.56335,-15.73066,8.755832,4.377704,11.90052,4.408911,2.273695,33.97974,-22.12713,8.304609,-25.95783,2.569148,-4.061486,6.044324,-3.336691,11.04174,29.53058,6.339542,-0.6966124,6.12279,0.3414966,1.674742,41.92111,-18.02791,28.81892,-8.153553,-23.98623,5.994727
6820,-0.612617,-7.050873,88.94003,12.17586,-4.702462,-11.7717,-11.91883,0.0005190944,0,3.898476,-2.333035,-6.649804,16.25981,-3.652942,-8.339201,-24.88568,-0.06479117,0.2927522,26.83579,-32.63143,-21.87404,3.953195,-4.279489,85.8998,-15.70404,8.818464,4.425097,11.85554,4.455181,2.256353,34.19183,-22.19906,8.327159,-25.94619,2.44934,-4.065727,5.94742,-3.446445,10.85973,29.51747,6.299456,-0.687565,6.074025,0.2839303,1.804297,42.12333,-18.16878,28.7178,-8.347203,-24.10142,5.956213
6830,-0.6567059,-7.181083,90.32695,11.1653,-4.347586,-11.17945,-9.357485,0.000109283,0,3.025045,-1.430556,-5.991194,16.61834,-3.568671,-6.525011,-25.54154,-0.07026899,0.3077414,26.30527,-31.02807,-20.81621,3.932633,-4.186414,87.24129,-15.66691,8.870681,4.468351,11.8243,4.506674,2.265205,34.36193,-22.27752,8.328763,-25.92287,2.346491,-4.072224,5.839223,-3.553474,10.67916,29.52314,6.264062,-0.7151849,6.044973,0.2365626,1.951911,42.29383,-18.34108,28.60283,-8.534926,-24.22995,5.925428
6840,-0.6898379,-7.308391,91.72401,9.317724,-3.877253,-10.55641,-5.111056,-0.0001570944,0,1.435042,-0.03841298,-5.405481,17.01501,-3.513832,-4.860308,-26.30043,-0.07904578,0.3363003,25.73435,-29.24751,-19.40874,3.910312,-4.093291,88.58415,-15.62972,8.914824,4.506413,11.87137,4.598064,1.628139,34.66069,-21.39885,9.34035,-25.84835,2.321254,-4.076166,5.729434,-3.658331,10.50397,29.51639,6.245662,-0.7380747,6.032832,0.2102893,2.103309,42.44828,-18.53445,28.49565,-8.709645,-24.37532,5.903123
6850,-0.7127182,-7.430337,93.13234,7.029535,-3.39916,-9.830153,0,-0.0001502642,0,-0.5196414,1.619233,-4.893048,17.82587,-3.515526,-3.359637,-27.89855,-0.09692722,0.3881583,25.35126,-27.51587,-17.75886,3.889323,-4.002676,89.9324,-15.59313,8.949918,4.550489,11.81918,4.6845,1.65557,34.86872,-21.49169,9.346725,-25.84073,2.237727,-4.094669,5.626119,-3.760415,10.33167,29.53396,6.232124,-0.8096339,6.031922,0.2102893,2.246101,42.59258,-18.7349,28.36561,-8.884183,-24.51801,5.862406
6860,-0.7303458,-7.540324,94.55515,7.25055,-3.398552,-8.990097,0,-0.0001707547,0,-0.3280534,1.920321,-4.325449,18.91535,-3.534534,-2.023907,-29.95263,-0.1239884,0.4614008,24.92922,-25.79625,-15.9973,3.868068,-3.915631,91.28596,-15.56063,8.979103,4.611422,11.75307,4.762467,1.695567,35.0854,-21.5836,9.332394,-25.83662,2.162513,-4.12146,5.532897,-3.861878,10.16369,29.55024,6.24155,-0.8593453,6.035172,0.2349025,2.36649,42.73085,-18.94795,28.22726,-9.074089,-24.62646,5.800255
6870,-0.7491269,-7.642408,95.98658,7.440335,-3.391155,-8.091701,0,-0.0001570944,0,-0.1203313,2.218521,-3.816596,20.02853,-3.525245,-0.7666831,-31.83801,-0.1563908,0.5464389,24.27041,-24.09892,-14.24957,3.840838,-3.82979,92.64298,-15.52756,9.003153,4.689682,11.67097,4.838776,1.737129,35.32353,-21.68088,9.337277,-25.8503,2.065586,-4.137159,5.445573,-3.970594,10.00207,29.57191,6.268338,-0.8829308,6.039068,0.2846186,2.444777,42.86185,-19.1628,28.12148,-9.236249,-24.72644,5.748832
6880,-0.7692311,-7.743263,97.4164,7.571316,-3.375391,-7.168285,0,-0.0001502642,0,0.1282043,2.493415,-3.344802,21.13943,-3.461711,0.5070629,-33.50954,-0.1928914,0.6385778,23.2096,-22.28207,-12.90598,3.806115,-3.744392,93.99609,-15.49598,9.022421,4.776309,11.58315,4.914621,1.766239,35.56264,-21.76919,9.346619,-25.86884,1.949937,-4.14874,5.356391,-4.084112,9.854986,29.59912,6.306163,-0.8928481,6.044519,0.3499859,2.474017,42.99146,-19.36612,28.06092,-9.391135,-24.8391,5.699492
6890,-0.7850935,-7.84521,98.8264,7.633758,-3.363499,-6.277167,0,-0.0001502642,0,0.4445539,2.744015,-2.875759,22.17572,-3.312915,1.868441,-34.91151,-0.2318098,0.7354187,21.68246,-20.28886,-12.00679,3.762287,-3.657696,95.33845,-15.4636,9.038704,4.864417,11.48432,4.992221,1.808948,35.79301,-21.85889,9.330688,-25.89538,1.888178,-4.158265,5.259522,-4.200765,9.731044,29.6272,6.346803,-0.8959111,6.04241,0.4224361,2.466149,43.13946,-19.56017,28.0286,-9.552158,-24.96623,5.646912
6900,-0.7885751,-7.948195,100.206,7.669614,-3.368178,-5.420867,-0.04845664,-0.0001502642,0,0.8235324,2.967062,-2.41484,23.06321,-3.060642,3.345856,-35.99419,-0.2701408,0.8296872,19.87241,-18.38626,-11.41161,3.709771,-3.569327,96.66747,-15.4282,9.050527,4.957487,11.37411,5.070336,1.870673,36.01525,-21.95094,9.294895,-25.89948,1.803184,-4.159254,5.15096,-4.320655,9.635903,29.66022,6.387894,-0.902006,6.023076,0.4913847,2.448514,43.29784,-19.74718,27.99253,-9.71948,-25.10862,5.583915
6910,-0.7753122,-8.046817,101.5461,7.630184,-3.385124,-4.614861,0,-0.000143434,0,1.174699,3.206992,-1.952342,23.76713,-2.720929,4.913066,-36.69203,-0.3042781,0.9155711,18.11783,-16.83556,-11.05674,3.649588,-3.479661,97.97525,-15.39001,9.05759,5.047603,11.26212,5.141137,1.950436,36.22403,-22.04529,9.238567,-25.90482,1.711044,-4.164853,5.027495,-4.441741,9.586219,29.69559,6.428882,-0.9089215,5.98232,0.5560232,2.435584,43.4616,-19.92061,27.94591,-9.902104,-25.22279,5.497435
6920,-0.7409853,-8.13914,102.8451,7.595486,-3.422287,-3.805446,0,-0.0001570944,0,1.548766,3.421652,-1.536588,24.28267,-2.333896,6.483497,-37.02026,-0.334126,0.9956363,16.62828,-15.48836,-10.82675,3.583482,-3.385151,99.26272,-15.34739,9.059638,5.141709,11.15401,5.205072,2.053421,36.40609,-22.15595,9.176182,-25.89595,1.601673,-4.163818,4.88796,-4.559786,9.587962,29.73211,6.467861,-0.9208986,5.92106,0.614212,2.422573,43.62759,-20.08343,27.90211,-10.09231,-25.32806,5.413053
6930,-0.6921035,-8.225727,104.1058,7.543922,-3.466369,-3.004721,0,-0.0001844151,0,1.928743,3.623641,-1.154705,24.63654,-1.944466,7.980058,-37.0434,-0.3607296,1.074472,15.3411,-14.44746,-10.61105,3.519587,-3.289508,100.5313,-15.30255,9.056339,5.244226,11.05437,5.258106,2.17616,36.5792,-22.29233,9.110137,-25.8954,1.48489,-4.154542,4.74293,-4.66241,9.641247,29.77037,6.512251,-0.9373261,5.850189,0.6696879,2.411863,43.79636,-20.23714,27.86854,-10.29243,-25.43264,5.345808
